Date,NVDA_Price,Strike,Contracts,Premium,PnL,Capital,VIX,Status,Peak,Drawdown_%
2023-01-16,17.82215690612793,15.611683399302544,1,40,40.0,57555.88855960393,36.72092069264326,OTM,57555.88855960393,0.0
2023-01-23,20.34576416015625,16.547849144401262,1,40,40.0,57595.88855960393,35.62413432819669,OTM,57595.88855960393,0.0
2023-01-30,21.0800724029541,18.734691003458725,1,40,40.0,57635.88855960393,37.84035862903447,OTM,57635.88855960393,0.0
2023-02-06,21.24491310119629,19.610254886033218,1,40,40.0,57675.88855960393,35.11189457619035,OTM,57675.88855960393,0.0
2023-02-13,21.367799758911133,19.85636092084796,1,40,40.0,57715.88855960393,33.85249823731711,OTM,57715.88855960393,0.0
2023-02-20,23.264007568359375,19.976887230170306,1,40,40.0,57755.88855960393,33.77593949267107,OTM,57755.88855960393,0.0
2023-02-27,23.86743927001953,21.690802778715874,1,40,40.0,57795.88855960393,34.50573827556644,OTM,57795.88855960393,0.0
2023-03-06,22.947208404541016,22.261361657975243,1,40,40.0,57835.88855960393,34.40985831647018,OTM,57835.88855960393,0.0
2023-03-13,25.70507049560547,21.377717400828214,1,40,40.0,57875.88855960393,34.72834408614554,OTM,57875.88855960393,0.0
2023-03-20,26.758251190185547,24.08515140335621,1,40,40.0,57915.88855960393,33.17758515840309,OTM,57915.88855960393,0.0
2023-03-27,27.75547981262207,25.230000039949402,1,40,40.0,57955.88855960393,31.473985074134546,OTM,57955.88855960393,0.0
2023-04-03,27.01605224609375,26.194946238389736,1,40,40.0,57995.88855960393,31.217579683617004,OTM,57995.88855960393,0.0
2023-04-10,26.737266540527344,25.549994211703815,1,40,40.0,58035.88855960393,30.652760418578616,OTM,58035.88855960393,0.0
2023-04-17,27.097984313964844,25.240295352985772,1,40,40.0,58075.88855960393,31.149463495506303,OTM,58075.88855960393,0.0
2023-04-24,27.72749900817871,25.875086535659683,1,40,40.0,58115.88855960393,28.017117711026145,OTM,58115.88855960393,0.0
2023-05-01,28.657779693603516,26.479884386806614,1,40,40.0,58155.88855960393,27.97870677207151,OTM,58155.88855960393,0.0
2023-05-08,28.318042755126953,27.374848003277336,1,40,40.0,58195.88855960393,27.9128663611611,OTM,58195.88855960393,0.0
2023-05-15,31.23978042602539,27.02179552568147,1,40,40.0,58235.88855960393,28.2034149163721,OTM,58235.88855960393,0.0
2023-05-22,38.91582107543945,29.747827574462665,1,40,40.0,58275.88855960393,28.7755449840555,OTM,58275.88855960393,0.0
2023-05-29,39.296531677246094,35.82484880933258,1,40,40.0,58315.88855960393,37.91028931370861,OTM,58315.88855960393,0.0
2023-06-05,38.74397277832031,36.309944945635465,1,40,40.0,58355.88855960393,36.92212114368901,OTM,58355.88855960393,0.0
2023-06-12,42.66333770751953,35.86507484140753,1,40,40.0,58395.88855960393,36.43304030850408,OTM,58395.88855960393,0.0
2023-06-19,42.180660247802734,39.39564593599016,1,40,40.0,58435.88855960393,37.09265541375461,OTM,58435.88855960393,0.0
2023-06-26,42.27359390258789,38.88482609651364,1,40,40.0,58475.88855960393,37.53790994846685,OTM,58475.88855960393,0.0
2023-07-03,42.47447204589844,39.04426063229475,1,40,40.0,58515.88855960393,37.03460953603178,OTM,58515.88855960393,0.0
2023-07-10,45.4384765625,39.263339763700934,1,40,40.0,58555.88855960393,36.806796483778925,OTM,58555.88855960393,0.0
2023-07-17,44.27925109863281,42.01053041501906,1,40,40.0,58595.88855960393,36.760651393796174,OTM,58595.88855960393,0.0
2023-07-24,46.71861267089844,40.82256420825126,1,40,40.0,58635.88855960393,37.51756570811504,OTM,58635.88855960393,0.0
2023-07-31,44.65000534057617,43.07015816534575,1,40,40.0,58675.88855960393,37.525822654253645,OTM,58675.88855960393,0.0
2023-08-07,40.82756805419922,41.045768746318025,1,40,22.543944630495503,58698.43250423443,38.28377746050012,ASSIGNED_ABSORBED,58698.43250423443,0.0
2023-08-14,43.269927978515625,37.32383038527336,1,40,40.0,58738.43250423443,39.7536778175305,OTM,58738.43250423443,0.0
2023-08-21,45.98711013793945,40.977728506901265,1,40,40.0,58778.43250423443,30.280159897840527,OTM,58778.43250423443,0.0
2023-08-28,48.47643280029297,43.45283436770657,1,40,40.0,58818.43250423443,30.895691133159062,OTM,58818.43250423443,0.0
2023-09-04,45.54515838623047,45.79070298441263,1,40,20.35643214542688,58838.78893637985,30.9806091394423,ASSIGNED_ABSORBED,58838.78893637985,0.0
2023-09-11,43.87413787841797,43.10570883203942,1,40,40.0,58878.78893637985,30.449388278693945,OTM,58878.78893637985,0.0
2023-09-18,41.585487365722656,41.468671558604825,1,40,40.0,58918.78893637985,30.814386473456906,OTM,58918.78893637985,0.0
2023-09-25,43.4733772277832,39.205056291593856,1,40,40.0,58958.78893637985,31.511079877454886,OTM,58958.78893637985,0.0
2023-10-02,45.73504638671875,40.920484868255485,1,40,40.0,58998.78893637985,31.938337695346853,OTM,58998.78893637985,0.0
2023-10-09,45.4342155456543,43.123441007491714,1,40,40.0,59038.78893637985,31.471004798307323,OTM,59038.78893637985,0.0
2023-10-16,41.36261749267578,42.865774279536055,1,40,-80.25254294882188,58958.53639343103,31.30603116490735,ASSIGNED_ABSORBED,59038.78893637985,-0.13593189222648744
2023-10-23,40.476139068603516,38.88547873877169,1,40,40.0,58998.53639343103,32.2744402265581,OTM,59038.78893637985,-0.06817982494898286
2023-10-30,44.97848892211914,38.08796900217257,1,40,40.0,59038.53639343103,32.018756881827464,OTM,59038.78893637985,-0.00042775767147830153
2023-11-06,48.30652618408203,42.17678149975618,1,40,40.0,59078.53639343103,32.96716610496884,OTM,59078.53639343103,0.0
2023-11-13,49.26896286010742,45.24164454359692,1,40,40.0,59118.53639343103,33.30077843459364,OTM,59118.53639343103,0.0
2023-11-20,47.747859954833984,46.24171013798927,1,40,40.0,59158.53639343103,32.722987097376276,OTM,59158.53639343103,0.0
2023-11-27,46.737449645996094,44.86062328289829,1,40,40.0,59198.53639343103,32.44175320093731,OTM,59198.53639343103,0.0
2023-12-04,47.4821891784668,44.03224206091617,1,40,40.0,59238.53639343103,31.69541617295391,OTM,59238.53639343103,0.0
2023-12-11,48.86549377441406,44.79837258462859,1,40,40.0,59278.53639343103,31.3036094341044,OTM,59278.53639343103,0.0
2023-12-18,48.8055305480957,46.25430661164388,1,40,40.0,59318.53639343103,30.41336182732826,OTM,59318.53639343103,0.0
2023-12-25,49.4971809387207,46.23339608895263,1,40,40.0,59358.53639343103,30.201494708783635,OTM,59358.53639343103,0.0
2024-01-01,49.072391510009766,46.966446565266274,1,40,40.0,59398.53639343103,29.74781775449535,OTM,59398.53639343103,0.0
2024-01-08,54.68257522583008,46.56070380280487,1,40,40.0,59438.53639343103,29.76352553868516,OTM,59438.53639343103,0.0
2024-01-15,59.461185455322266,51.95938943878041,1,40,40.0,59478.53639343103,29.36448220995178,OTM,59478.53639343103,0.0
2024-01-22,61.00041198730469,56.45519411785444,1,40,40.0,59518.53639343103,29.581957379890376,OTM,59518.53639343103,0.0
2024-01-29,66.12684631347656,58.300248327232616,1,40,40.0,59558.53639343103,27.76788560780283,OTM,59558.53639343103,0.0
2024-02-05,72.09687042236328,63.12961775443382,1,40,40.0,59598.53639343103,28.073856512296757,OTM,59598.53639343103,0.0
2024-02-12,72.57659912109375,68.58618527781498,1,40,40.0,59638.53639343103,29.04549764950943,OTM,59638.53639343103,0.0
2024-02-19,78.77751159667969,69.28994417076073,1,40,40.0,59678.53639343103,28.06228519020155,OTM,59678.53639343103,0.0
2024-02-26,82.23775482177734,75.35996704896284,1,40,40.0,59718.53639343103,27.513349917485645,OTM,59718.53639343103,0.0
2024-03-04,87.48824310302734,78.75071096370365,1,40,40.0,59758.53639343103,27.230601827419637,OTM,59758.53639343103,0.0
2024-03-11,87.7970962524414,83.7953825035191,1,40,40.0,59798.53639343103,27.17516573420086,OTM,59798.53639343103,0.0
2024-03-18,94.24616241455078,84.13605231758963,1,40,40.0,59838.53639343103,27.027807016196117,OTM,59838.53639343103,0.0
2024-03-25,90.31494903564453,90.43449804458474,1,40,30.43607928478309,59868.97247271581,26.665749334447067,ASSIGNED_ABSORBED,59868.97247271581,0.0
2024-04-01,87.96802520751953,86.16117844455613,1,40,40.0,59908.97247271581,28.266138562972813,OTM,59908.97247271581,0.0
2024-04-08,88.14594268798828,83.84792032478344,1,40,40.0,59948.97247271581,28.50968093686358,OTM,59948.97247271581,0.0
2024-04-15,76.16539001464844,84.11904617029316,1,40,-596.2924924515778,59352.679980264234,28.177402324171354,ASSIGNED_ABSORBED,59948.97247271581,-0.9946667438261136
2024-04-22,87.69515991210938,71.04713027325526,1,40,40.0,59392.679980264234,34.38323738400024,OTM,59948.97247271581,-0.9279433316471895
2024-04-29,88.74866485595703,81.09298424470475,1,40,40.0,59432.679980264234,36.71566405471462,OTM,59948.97247271581,-0.8612199194682651
2024-05-06,89.83717346191406,82.30630172882708,1,40,40.0,59472.679980264234,35.93847440091733,OTM,59948.97247271581,-0.7944965072893408
2024-05-13,92.43699645996094,83.32252825334142,1,40,40.0,59512.679980264234,35.91685340115689,OTM,59948.97247271581,-0.7277730951104167
2024-05-20,106.4206314086914,85.99551555977334,1,40,40.0,59552.679980264234,35.10025471618023,OTM,59948.97247271581,-0.6610496829314925
2024-05-27,109.58319854736328,97.92805549498685,1,40,40.0,59592.679980264234,38.01840724852639,OTM,59948.97247271581,-0.5943262707525682
2024-06-03,120.83308410644531,100.9394191941845,1,40,40.0,59632.679980264234,37.752093448495486,OTM,59948.97247271581,-0.527602858573644
2024-06-10,131.83091735839844,110.93332870384509,1,40,40.0,59672.679980264234,38.63198852869323,OTM,59948.97247271581,-0.46087944639471967
2024-06-17,126.52289581298828,120.89862730168305,1,40,40.0,59712.679980264234,38.91968933998855,OTM,59948.97247271581,-0.3941560342157955
2024-06-24,123.4940185546875,116.04536056221352,1,40,40.0,59752.679980264234,38.88645333757644,OTM,59948.97247271581,-0.32743262203687123
2024-07-01,125.78317260742188,113.28303678288384,1,40,40.0,59792.679980264234,38.84971760216075,OTM,59948.97247271581,-0.260709209857947
2024-07-08,129.19189453125,115.43367673864498,1,40,40.0,59832.679980264234,38.73331011234234,OTM,59948.97247271581,-0.19398579767902274
2024-07-15,117.8861083984375,121.04784217276325,1,40,-212.9387019460603,59619.74127831817,33.18305922372531,ASSIGNED_ABSORBED,59948.97247271581,-0.5491857171488288
2024-07-22,113.01791381835938,110.26079601390099,1,40,40.0,59659.74127831817,33.65763840533488,OTM,59948.97247271581,-0.4824623049699046
2024-07-29,107.23007202148438,105.38247078736384,1,40,40.0,59699.74127831817,34.487163002059546,OTM,59948.97247271581,-0.41573889279098036
2024-08-05,104.71102142333984,99.6350664704303,1,40,40.0,59739.74127831817,35.43022554066546,OTM,59948.97247271581,-0.3490154806120561
2024-08-12,124.53363800048828,97.20912063984062,1,40,40.0,59779.74127831817,35.66524617613625,OTM,59948.97247271581,-0.2822920684331319
2024-08-19,129.32183837890625,114.71878796406658,1,40,40.0,59819.74127831817,37.73309967362829,OTM,59948.97247271581,-0.21556865625420768
2024-08-26,119.32557678222656,119.10641467706049,1,40,40.0,59859.74127831817,37.784850212029035,OTM,59948.97247271581,-0.14884524407528343
2024-09-02,102.79173278808594,109.98834263077963,1,40,-535.7287874154953,59324.01249090268,37.570769762460486,ASSIGNED_ABSORBED,59948.97247271581,-1.0424865615462648
2024-09-09,119.06585693359375,94.32557541370532,1,40,40.0,59364.01249090268,38.756902382340144,OTM,59948.97247271581,-0.9757631493673407
2024-09-16,115.96674346923828,107.61540013369448,1,40,40.0,59404.01249090268,42.73941089932977,OTM,59948.97247271581,-0.9090397371884165
2024-09-23,121.36520385742188,104.80884619967986,1,40,40.0,59444.01249090268,42.75303989970135,OTM,59948.97247271581,-0.8423163250094922
2024-09-30,124.88418579101562,109.58388728820535,1,40,40.0,59484.01249090268,43.00021069148381,OTM,59948.97247271581,-0.775592912830568
2024-10-07,134.76136779785156,112.75533770720376,1,40,40.0,59524.01249090268,43.01391282747534,OTM,59948.97247271581,-0.7088695006516437
2024-10-14,137.96043395996094,121.93872088003336,1,40,40.0,59564.01249090268,42.445676282369035,OTM,59948.97247271581,-0.6421460884727195
2024-10-21,141.49942016601562,125.06451248247453,1,40,40.0,59604.01249090268,41.96245861037461,OTM,59948.97247271581,-0.5754226762937952
2024-10-28,132.72193908691406,128.6660792372774,1,40,40.0,59644.01249090268,41.16054183107642,OTM,59948.97247271581,-0.508699264114871
