Period,Ticker,Market_Type,Strategy,Description,Final_Capital,Total_Return_%,Annualized_%,Max_DD_%,Win_Rate_%,Sharpe,Total_Trades,Years,Blown_Up,Stopped_Out,Over_100%,Safe_100%
Full_2019_2024,TSLA,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",5378515.798377553,10657.031596755105,123.9756884888195,-10.204016198896147,90.78498293515358,0.8858613482976984,293,5.801505817932923,False,False,True,True
Full_2019_2024,TSLA,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",2031903.8110016927,3963.8076220033854,89.37832197528144,-4.193775004790347,94.19795221843003,0.8278706784807308,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",1411546.6731347956,2723.093346269591,77.85255949967211,-3.33909944760028,90.10238907849829,0.65142334082924,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",1210194.6077976176,2320.389215595235,73.19644269859175,-1.5565984177614063,98.97610921501706,0.7693009299410349,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",1162811.70357799,2225.6234071559797,72.00817399640438,-2.4861517579175314,96.24573378839591,0.7344336286732117,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,1147411.7966318578,2194.8235932637153,71.22180147576171,-30.28687828645682,70.84468664850137,0.2178843079219536,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_75pct_ATM,Daily ATM with 75% capital,1454769.3383203035,2809.538676640607,78.34084888293644,-37.3655226145794,70.84468664850137,0.21234245162616114,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,2447809.476277656,4795.618952555312,95.0018094502003,-5.058580084245461,96.93460490463215,0.6813124105973687,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",1411546.6731347956,2723.093346269591,77.85255949967211,-3.33909944760028,90.10238907849829,0.65142334082924,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",1411546.6731347956,2723.093346269591,77.85255949967211,-3.33909944760028,90.10238907849829,0.65142334082924,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",1411546.6731347956,2723.093346269591,77.85255949967211,-3.33909944760028,90.10238907849829,0.65142334082924,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",79542.58761118261,59.085175222365216,8.294831803313008,-3.4917862812417217,70.84468664850137,0.21334187719205094,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",91206.25780222037,82.41251560444074,10.86830986340459,-7.1765219948595,70.84468664850137,0.2278874990972336,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,1147298.0148831268,2194.5960297662537,71.43587991621251,-6.019168330766886,88.28365878725592,0.44888293660054096,973,5.812457221081451,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,835352.8751334479,1570.7057502668958,62.476328179787764,-0.8896554986512321,98.48484848484848,0.7545466165495749,198,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",225493.83292421975,350.9876658484395,29.6455864303391,-1.7844101359900177,94.19795221843003,1.2240539452097496,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Daily_Vol_Adaptive,"Daily, size by volatility",470592.87972759973,841.1857594551994,46.93378741006515,-8.732129962712577,85.28610354223434,0.44098347943029226,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,353238.1771279431,606.4763542558862,40.07419818538664,-1.9945190798332117,90.10238907849829,0.9793339406439037,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),121915.2620445336,143.8305240890672,16.606295989713505,-0.993718998645367,90.10238907849829,1.1712798634010708,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",492583.43567854544,885.1668713570909,48.3372871857211,-1.7594316067454367,96.58703071672356,1.1028397616373904,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",217418.2373109196,334.83647462183916,29.624350147279532,-1.5405058501461357,92.3076923076923,1.1031120865351753,65,5.664613278576318,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",1080807.6391683163,2061.6152783366324,69.85348981050757,-3.625290562670765,89.73214285714286,0.6514790460046409,224,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,1261239.6810618301,2422.4793621236604,74.43421864080058,-3.3486960183554544,90.10238907849829,0.6792113101515702,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,1108200.6118926946,2116.4012237853894,70.58786050285006,-3.174362228008406,94.19795221843003,0.6994199313111558,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",1108200.6118926946,2116.4012237853894,70.58786050285006,-3.174362228008406,94.19795221843003,0.6994199313111558,293,5.801505817932923,False,False,False,False
Full_2019_2024,NVDA,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",932971.0737890062,1765.9421475780125,65.60120813483357,-2.488655294011773,96.24573378839591,0.8506163663909271,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",3498280.220752479,6896.560441504958,107.97014251362889,-6.2820838471293055,91.80887372013652,0.6235537240818364,293,5.801505817932923,False,False,True,True
Full_2019_2024,MSTR,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",2892622.002916674,5685.244005833349,101.26566838195536,-3.837276158978625,96.9283276450512,0.6923932160680273,293,5.801505817932923,False,False,True,True
Full_2019_2024,MSTR,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",2598785.679166802,5097.571358333605,97.58359434819708,-5.108718614727634,95.90443686006826,0.6314272586877056,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,3415080.8671349636,6730.161734269927,106.47230382675849,-17.873890969377257,72.82016348773843,0.2252358594273211,1468,5.8261464750171115,False,False,True,True
Full_2019_2024,MSTR,stock,Daily_75pct_ATM,Daily ATM with 75% capital,3912538.226842921,7725.076453685842,111.34815098168698,-26.08861313868297,72.82016348773843,0.24168320176743288,1468,5.8261464750171115,False,False,True,True
Full_2019_2024,MSTR,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,5489337.205968608,10878.674411937216,123.99589659493357,-7.7577509732684335,94.75476839237056,0.5008260245339733,1468,5.8261464750171115,False,False,True,True
Full_2019_2024,MSTR,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",3498280.220752479,6896.560441504958,107.97014251362889,-6.2820838471293055,91.80887372013652,0.6235537240818364,293,5.801505817932923,False,False,True,True
Full_2019_2024,MSTR,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",3498280.220752479,6896.560441504958,107.97014251362889,-6.2820838471293055,91.80887372013652,0.6235537240818364,293,5.801505817932923,False,False,True,True
Full_2019_2024,MSTR,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",3376735.702534043,6653.471405068086,106.70635440319995,-7.095927079205319,91.80887372013652,0.6151414630315735,293,5.801505817932923,False,False,True,True
Full_2019_2024,MSTR,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",131842.26017313192,163.68452034626384,18.106821694448193,-3.858758571506075,72.82016348773843,0.24193203342875574,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,MSTR,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",161074.74181300963,222.14948362601925,22.23708875283672,-5.438434841915242,72.82016348773843,0.2745851181124442,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,MSTR,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,1364307.5305677154,2628.615061135431,76.38643617177551,-9.905379848953173,85.03144654088051,0.33544401268736074,795,5.8261464750171115,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,1539850.8981145355,2979.701796229071,80.53974005829538,-4.2680316011274595,96.83544303797468,0.6546345927709771,158,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",409862.01281058945,719.724025621179,43.710341029900526,-2.9237145773786946,93.51535836177474,0.8100364306812772,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Daily_Vol_Adaptive,"Daily, size by volatility",917262.999354373,1734.5259987087459,64.767398496145,-14.890947681835451,84.26430517711172,0.293167875084088,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,1029167.2263001461,1958.3344526002923,68.42613582515347,-3.4658653918064206,91.80887372013652,0.6964525704332597,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),187906.89810987137,275.81379621974276,25.63408952917017,-1.48442217188716,91.80887372013652,0.9841675806482995,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",1231628.833749941,2363.2576674998822,73.72135919721248,-3.8599755541463563,96.24573378839591,0.7015446851955848,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",600407.2519569106,1100.8145039138212,55.083218320860674,-5.393853999555463,96.92307692307692,0.8453028986464521,65,5.664613278576318,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",2699007.4181124736,5298.014836224947,98.87652727285214,-7.114817207009377,92.41071428571429,0.6265311722476974,224,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,2948076.710685085,5796.153421370171,101.92553566565525,-5.637631245502526,91.80887372013652,0.555222603225064,293,5.801505817932923,False,False,True,True
Full_2019_2024,MSTR,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,2386236.2310459698,4672.47246209194,94.69885477291162,-5.909680732942513,93.51535836177474,0.5851197981237086,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",2386236.2310459698,4672.47246209194,94.69885477291162,-5.909680732942513,93.51535836177474,0.5851197981237086,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",1978037.5484044498,3856.0750968088996,88.50329949814832,-6.017594042814388,95.90443686006826,0.5783796343237577,293,5.801505817932923,False,False,False,False
Full_2019_2024,MSTR,stock,Weekly_Safe_Periods,"Weekly all-in, skip high-vol periods",55231.67418430804,10.463348368616076,16.425444031149496,-1.069273641635116,85.71428571428571,0.9933850245864817,14,0.6543463381245722,False,False,False,False
Full_2019_2024,COIN,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",3307215.97862991,6514.43195725982,229.8114351441813,-12.513242567763328,84.8314606741573,0.7981803489069738,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",3037588.905726808,5975.177811453616,221.9224790998867,-10.491547715825183,98.31460674157303,1.0538716210674475,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",2583992.660277424,5067.985320554848,207.43671031919396,-12.498465192003929,91.01123595505618,0.8730334174006742,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,1981480.4709956301,3862.9609419912604,182.30308289068273,-29.16960449904617,70.24608501118567,0.21022766071701668,894,3.5455167693360714,False,False,True,True
Full_2019_2024,COIN,stock,Daily_75pct_ATM,Daily ATM with 75% capital,3235069.0183692994,6370.138036738599,224.16156721533645,-42.73054402374167,70.24608501118567,0.2372499565122774,894,3.5455167693360714,False,False,True,False
Full_2019_2024,COIN,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,5563320.634516806,11026.641269033613,277.7195682300273,-21.192562200576102,91.61073825503355,0.7026948105692611,894,3.5455167693360714,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",3307215.97862991,6514.43195725982,229.8114351441813,-12.513242567763328,84.8314606741573,0.7981803489069738,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",3307215.97862991,6514.43195725982,229.8114351441813,-12.513242567763328,84.8314606741573,0.7981803489069738,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",3021702.4802400256,5943.404960480051,221.44227473895975,-8.862415566678477,84.8314606741573,0.7359523632246142,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",148807.20476829886,197.61440953659772,36.01673965948275,-9.364253498737005,70.24608501118567,0.24723319370531044,894,3.5455167693360714,False,False,False,False
Full_2019_2024,COIN,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",150816.24738269357,201.63249476538715,36.53218695876721,-9.364253498737005,70.24608501118567,0.25118418501911904,894,3.5455167693360714,False,False,False,False
Full_2019_2024,COIN,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,191691.12082250713,283.38224164501423,47.27071391561588,-8.246990690959047,78.85117493472585,0.32205494624013736,383,3.4715947980835042,False,False,False,False
Full_2019_2024,COIN,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,615867.6370367105,1131.735274073421,106.83271531680347,-4.0379463195504375,93.05555555555556,1.1149624325491316,72,3.455167693360712,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",194107.17570153315,288.2143514030663,47.129395955352436,-3.3266404776902117,85.39325842696628,1.1221342042734008,178,3.512662559890486,False,False,False,False
Full_2019_2024,COIN,stock,Daily_Vol_Adaptive,"Daily, size by volatility",304097.7097774199,508.1954195548399,66.3935521963673,-12.842200907858098,79.082774049217,0.3609938728561571,894,3.5455167693360714,False,False,False,False
Full_2019_2024,COIN,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,365962.0300092399,631.9240600184798,76.23815346859853,-2.9000378063404852,84.8314606741573,1.0584673706251657,178,3.512662559890486,False,False,False,False
Full_2019_2024,COIN,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),173130.81725967955,246.26163451935912,42.41639065004505,-1.4583026837530704,84.8314606741573,1.2278170032028355,178,3.512662559890486,False,False,False,False
Full_2019_2024,COIN,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",782086.6028186459,1464.1732056372919,118.77323280294459,-2.166776761248152,93.82022471910112,1.3472385112571148,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",264342.70835247997,428.6854167049599,62.80094113272248,-12.45331355981286,85.0,0.9166791385203832,40,3.4168377823408624,False,False,False,False
Full_2019_2024,COIN,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",2534655.7048704345,4969.311409740869,207.6344460314332,-12.267389673144434,86.86131386861314,0.7826160468549768,137,3.4934976043805612,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,1722685.9771703843,3345.3719543407688,173.92207871579467,-5.303792238464696,84.8314606741573,0.7365539942414815,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,2250944.288113634,4401.8885762272685,195.59397671230508,-13.021849495931892,85.39325842696628,0.7436821917013896,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",2250944.288113634,4401.8885762272685,195.59397671230508,-13.021849495931892,85.39325842696628,0.7436821917013896,178,3.512662559890486,False,False,True,True
Full_2019_2024,COIN,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",860602.102478577,1621.204204957154,124.81336324022716,-5.366827666877029,91.01123595505618,0.9345221978321453,178,3.512662559890486,False,False,True,True
Full_2019_2024,AMD,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",3310476.7476335806,6520.953495267162,106.00147434138374,-11.49567405897359,90.44368600682594,1.0679471286832851,293,5.801505817932923,False,False,True,True
Full_2019_2024,AMD,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",2996575.6784449066,5893.1513568898135,102.49426687497109,-6.300640855149989,98.63481228668942,1.5709458885839844,293,5.801505817932923,False,False,True,True
Full_2019_2024,AMD,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",2734477.4638179136,5368.9549276358275,99.32460259630037,-8.301800626468475,96.24573378839591,1.3412986590028506,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,1382102.7455961849,2664.2054911923697,76.77920840128843,-15.545971097914057,73.56948228882834,0.16590021277354922,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,AMD,stock,Daily_75pct_ATM,Daily ATM with 75% capital,2515094.5585565474,4930.189117113095,95.91152962983625,-22.944430192328287,73.56948228882834,0.183107665561229,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,AMD,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,5780028.348294756,11460.056696589512,125.98859692343183,-6.2233651545023845,97.0708446866485,0.9878820628728646,1468,5.8261464750171115,False,False,True,True
Full_2019_2024,AMD,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",3310476.7476335806,6520.953495267162,106.00147434138374,-11.49567405897359,90.44368600682594,1.0679471286832851,293,5.801505817932923,False,False,True,True
Full_2019_2024,AMD,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",3310476.7476335806,6520.953495267162,106.00147434138374,-11.49567405897359,90.44368600682594,1.0679471286832851,293,5.801505817932923,False,False,True,True
Full_2019_2024,AMD,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",2872311.110234593,5644.622220469187,101.02136370385382,-8.601168225793138,90.44368600682594,0.9573442777748153,293,5.801505817932923,False,False,True,True
Full_2019_2024,AMD,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",105787.56476033106,111.57512952066213,13.72678416080262,-3.1534975295496572,73.56948228882834,0.19753235255599438,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,AMD,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",107373.06342170082,114.74612684340164,14.017542935780348,-3.0656373143813114,73.56948228882834,0.20242346744381312,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,AMD,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,701336.0305556558,1302.6720611113117,57.51693077495157,-5.690038954164112,87.363304981774,0.3597731300544099,823,5.812457221081451,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,1239803.707141018,2379.6074142820357,74.56089750874804,-5.975382607460389,96.29629629629629,1.0910429890503384,162,5.763175906913073,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",169479.14124735122,238.95828249470244,23.41865275068724,-2.3351682360944035,93.51535836177474,1.3621027314948935,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Daily_Vol_Adaptive,"Daily, size by volatility",393131.4146177636,686.2628292355272,42.46732874569772,-6.147033671068882,86.64850136239782,0.3794279411512068,1468,5.8261464750171115,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,260748.39051993977,421.4967810398796,32.93274618412572,-2.409596644201416,90.44368600682594,1.1271726033443892,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),120762.77928461661,141.52555856923323,16.415546658302183,-1.0286190776094062,90.44368600682594,1.1506327996752546,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",297264.57176702615,494.5291435340523,35.97012096909742,-1.9941072090082685,96.58703071672356,1.373701309850588,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",267358.41954715166,434.71683909430334,34.44325660197946,-1.1034845902235035,93.84615384615384,1.3068295935331715,65,5.664613278576318,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",2283290.1634574416,4466.580326914883,93.22447156632549,-11.453182398030437,90.17857142857143,0.9601799658072949,224,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_50_Daily_5,Weekly 50% + Daily 5% overlay,1747700.424905521,3395.400849811042,84.52325078639534,-5.735391634278866,90.44368600682594,0.8109790131699529,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Portfolio_Equal_Weight,Weekly all-in split across 5 stocks,2464074.824687985,4828.14964937597,95.77908753028026,-10.572447428898393,93.51535836177474,1.1300171617753871,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Portfolio_Vol_Weight,"Weekly, weight by inverse volatility",2464074.824687985,4828.14964937597,95.77908753028026,-10.572447428898393,93.51535836177474,1.1300171617753871,293,5.801505817932923,False,False,False,False
Full_2019_2024,AMD,stock,Weekly_Double_After_Loss,"Weekly, double position after loss",1085008.1701686163,2070.0163403372326,69.96709342564127,-3.812968246582775,96.24573378839591,1.0396807761615918,293,5.801505817932923,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_All_In_ATM,"Weekly ATM, 100% capital - proven winner",619795.8166865323,1139.5916333730647,85.97163465005583,-3.935906925763784,87.8048780487805,0.8980790193986239,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_All_In_95,"Weekly 5% OTM, 100% capital - safer",549587.6878365313,999.1753756730626,80.54221123295963,-2.1735536269889746,97.07317073170731,1.3045764004960907,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_All_In_97,"Weekly 3% OTM, 100% capital",502699.90912024205,905.3998182404841,76.617570012018,-3.1200600454139282,92.6829268292683,1.0512498753424193,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_50pct_ATM,Daily ATM with 50% capital - safer compounding,428653.74424309935,757.3074884861987,69.27401999675322,-25.665414713041816,69.64980544747081,0.21097562650819293,1028,4.082135523613963,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_75pct_ATM,Daily ATM with 75% capital,488553.39251278545,877.106785025571,74.7857086165906,-23.713202429898434,69.64980544747081,0.20395422339931915,1028,4.082135523613963,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_50pct_OTM5,Daily 5% OTM with 50% capital,965200.4129509133,1830.4008259018267,106.51178186141199,-2.6560019524057115,94.55252918287937,0.9456582322321231,1028,4.082135523613963,False,False,True,True
Full_2019_2024,PLTR,stock,Weekly_All_In_ATM_SL20,"Weekly ATM 100%, stop at -20%",619795.8166865323,1139.5916333730647,85.97163465005583,-3.935906925763784,87.8048780487805,0.8980790193986239,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_All_In_ATM_SL30,"Weekly ATM 100%, stop at -30%",619795.8166865323,1139.5916333730647,85.97163465005583,-3.935906925763784,87.8048780487805,0.8980790193986239,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_75pct_ATM_SL25,"Weekly ATM 75%, stop at -25%",573779.5381554428,1047.5590763108858,82.46917110944977,-4.714561949597017,87.8048780487805,0.9060680243990895,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_Compound_Max5,"Daily compounding, max 5% of capital per trade",61980.66264927839,23.961325298556783,5.402838393078557,-1.8836194156247403,69.64980544747081,0.20309191467323995,1028,4.082135523613963,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_Compound_Max10,"Daily compounding, max 10% of capital per trade",76576.17780756818,53.15235561513636,11.006833539129811,-5.1897114119649315,69.64980544747081,0.2000887394784808,1028,4.082135523613963,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_Momentum_50pct,Daily 50% capital only on up days,281356.0516317129,462.7121032634258,53.88177817708748,-8.51710398202663,82.62548262548263,0.37596743344860045,518,4.008213552361396,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_Momentum_AllIn,Weekly all-in only after up weeks,292941.332053124,485.88266410624794,55.57960406796023,-5.4311274482994785,92.92929292929293,0.9826759477073856,99,4.0,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_Vol_Adaptive,"Weekly, size by volatility (10-100%)",163076.01709241566,226.1520341848313,33.824684139681274,-2.804566602871916,89.26829268292683,0.9672841922624732,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Daily_Vol_Adaptive,"Daily, size by volatility",233232.20941047068,366.4644188209413,45.827809495025676,-8.673641784033725,81.80933852140078,0.36063765281178134,1028,4.082135523613963,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_Kelly_Full,Weekly with full Kelly sizing,252602.5696960179,405.2051393920358,49.06473018309687,-3.518892722049004,87.8048780487805,0.9066601516262872,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_Kelly_Half,Weekly with half Kelly (safer),106887.97581802767,113.77595163605534,20.592647428116663,-1.7192187718706995,87.8048780487805,0.9946309390737749,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_Ladder_3strikes,"Weekly ladder: 95%, 97%, 100%",307965.22179004614,515.9304435800923,56.52582218513287,-3.237645805054036,93.65853658536587,1.014383596912865,205,4.057494866529774,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_MonthStart_AllIn,"Weekly all-in, only first week of month",123725.77714407546,147.4515542881509,25.421660575053973,-11.746372367460168,80.43478260869566,0.507542858213423,46,4.0,False,False,False,False
Full_2019_2024,PLTR,stock,Weekly_Avoid_OpEx,"Weekly all-in, skip options expiry weeks",457792.93011211563,815.5858602242313,72.59091872155426,-5.484614644461672,87.26114649681529,0.8397293665133163,157,4.057494866529774,False,False,False,False
